"id,""matchDate"",""Country"",""League"",""Season"",""homeTeam"",""awayTeam"",""FTHG"",""FTAG"",""FTR"",""1HHG"",""1HAG"",""1HR"",""2HHG"",""2HAG"",""2HR"""
"14152,""05-10-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Mallorca"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14151,""05-10-24 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Osasuna"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"14148,""05-10-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Real Madrid"",""Villarreal"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"14147,""06-10-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Girona"",""Ath Bilbao"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"14143,""18-10-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Alaves"",""Valladolid"",""2"",""3"",""A"",""1"",""1"",""D"",""1"",""2"",""A"""
"14136,""20-10-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Getafe"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"14134,""21-10-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Las Palmas"",""2"",""3"",""A"",""1"",""1"",""D"",""1"",""2"",""A"""
"14130,""26-10-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Las Palmas"",""Girona"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14126,""27-10-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Atl. Madrid"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14122,""02-11-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Valladolid"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14120,""03-11-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Atl. Madrid"",""Las Palmas"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"14116,""04-11-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14113,""09-11-24 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Alaves"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"14111,""10-11-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Celta Vigo"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"14107,""10-11-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Real Sociedad"",""Barcelona"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14105,""23-11-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Betis"",""4"",""2"",""H"",""1"",""1"",""D"",""3"",""1"",""H"""
"14099,""24-11-24 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Rayo Vallecano"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14097,""24-11-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Ath Bilbao"",""Real Sociedad"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14096,""29-11-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Valencia"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"14093,""30-11-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Celta Vigo"",""3"",""1"",""H"",""1"",""0"",""H"",""2"",""1"",""H"""
"14091,""01-12-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Girona"",""2"",""2"",""D"",""1"",""0"",""H"",""1"",""2"",""A"""
"14089,""01-12-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Rayo Vallecano"",""Ath Bilbao"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"14086,""03-12-24 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Barcelona"",""1"",""5"",""A"",""1"",""1"",""D"",""0"",""4"",""A"""
"14084,""06-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Mallorca"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"14083,""07-12-24 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Las Palmas"",""Valladolid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"14078,""08-12-24 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Ath Bilbao"",""Villarreal"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"14076,""08-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Atl. Madrid"",""Sevilla"",""4"",""3"",""H"",""1"",""2"",""A"",""3"",""1"",""H"""
"14075,""09-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Espanyol"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14074,""13-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valladolid"",""Valencia"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14072,""14-12-24 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Girona"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"14063,""18-12-24 21:30"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Valencia"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"14064,""18-12-24 21:30"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Rayo Vallecano"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"14059,""21-12-24 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Ath Bilbao"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"14058,""21-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Barcelona"",""Atl. Madrid"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"14053,""22-12-24 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Rayo Vallecano"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"14052,""03-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Real Madrid"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"14051,""10-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Rayo Vallecano"",""Celta Vigo"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"14048,""11-01-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Leganes"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"14043,""17-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Valladolid"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14042,""18-01-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Girona"",""Sevilla"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"14040,""18-01-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Alaves"",""1"",""3"",""A"",""1"",""1"",""D"",""0"",""2"",""A"""
"14039,""18-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Barcelona"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"14035,""19-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Real Sociedad"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"14024,""27-01-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Alaves"",""Celta Vigo"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"14021,""01-02-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Valladolid"",""5"",""1"",""H"",""1"",""0"",""H"",""4"",""1"",""H"""
"14020,""01-02-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Atl. Madrid"",""Mallorca"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"14017,""02-02-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Celta Vigo"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14016,""02-02-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Real Sociedad"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14014,""03-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Girona"",""Las Palmas"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14006,""09-02-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Real Sociedad"",""Espanyol"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"14005,""09-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Barcelona"",""1"",""4"",""A"",""1"",""1"",""D"",""0"",""3"",""A"""
"13999,""15-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Valencia"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13994,""17-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Barcelona"",""Rayo Vallecano"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13987,""23-02-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Real Madrid"",""Girona"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"13985,""23-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Real Sociedad"",""Leganes"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"13984,""24-02-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Mallorca"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13982,""01-03-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Girona"",""Celta Vigo"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"13980,""01-03-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Real Madrid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"13976,""02-03-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Alaves"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13973,""08-03-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Alaves"",""Villarreal"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13972,""08-03-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Valladolid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"13962,""15-03-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Real Madrid"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"13957,""16-03-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Getafe"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"13956,""16-03-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Atl. Madrid"",""Barcelona"",""2"",""4"",""A"",""1"",""0"",""H"",""1"",""4"",""A"""
"13954,""29-03-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Real Sociedad"",""Valladolid"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"13951,""29-03-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Real Madrid"",""Leganes"",""3"",""2"",""H"",""1"",""2"",""A"",""2"",""0"",""H"""
"13950,""30-03-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Villarreal"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"13949,""30-03-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Barcelona"",""Girona"",""4"",""1"",""H"",""1"",""0"",""H"",""3"",""1"",""H"""
"13945,""31-03-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Las Palmas"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13941,""05-04-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Celta Vigo"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"13940,""05-04-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Barcelona"",""Betis"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"13938,""06-04-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Atl. Madrid"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"13934,""11-04-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valencia"",""Sevilla"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13932,""12-04-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Las Palmas"",""1"",""3"",""A"",""1"",""0"",""H"",""0"",""3"",""A"""
"13929,""13-04-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Girona"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"13927,""13-04-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Villarreal"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"13924,""18-04-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13923,""19-04-25 14:00"",""Spain"",""LaLiga"",""2024/2025"",""Rayo Vallecano"",""Valencia"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13922,""19-04-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Barcelona"",""Celta Vigo"",""4"",""3"",""H"",""1"",""1"",""D"",""3"",""2"",""H"""
"13918,""20-04-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Villarreal"",""Real Sociedad"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"13917,""20-04-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Alaves"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"13911,""23-04-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Ath Bilbao"",""Las Palmas"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13912,""23-04-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Villarreal"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"13908,""24-04-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Sevilla"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13906,""24-04-25 21:30"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Valladolid"",""5"",""1"",""H"",""1"",""1"",""D"",""4"",""0"",""H"""
"13903,""02-05-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Rayo Vallecano"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13900,""03-05-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Las Palmas"",""Valencia"",""2"",""3"",""A"",""1"",""1"",""D"",""1"",""2"",""A"""
"13899,""03-05-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Valladolid"",""Barcelona"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"13897,""04-05-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Sevilla"",""Leganes"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"13896,""04-05-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Espanyol"",""Betis"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"13894,""05-05-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Girona"",""Mallorca"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"13891,""10-05-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Sevilla"",""3"",""2"",""H"",""1"",""1"",""D"",""2"",""1"",""H"""
"13890,""10-05-25 18:30"",""Spain"",""LaLiga"",""2024/2025"",""Mallorca"",""Valladolid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"13876,""15-05-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Atl. Madrid"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"13866,""18-05-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Celta Vigo"",""Rayo Vallecano"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"13869,""18-05-25 19:00"",""Spain"",""LaLiga"",""2024/2025"",""Osasuna"",""Espanyol"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"13863,""23-05-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Betis"",""Valencia"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"13862,""24-05-25 16:15"",""Spain"",""LaLiga"",""2024/2025"",""Real Madrid"",""Real Sociedad"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"13858,""24-05-25 21:00"",""Spain"",""LaLiga"",""2024/2025"",""Getafe"",""Celta Vigo"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"1640,""13-09-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Levante"",""4"",""2"",""H"",""2"",""2"",""D"",""2"",""0"",""H"""
"1634,""20-09-20 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Valladolid"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1629,""26-09-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Real Madrid"",""2"",""3"",""A"",""2"",""1"",""H"",""0"",""2"",""A"""
"1620,""30-09-20 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Alaves"",""3"",""1"",""H"",""2"",""1"",""H"",""1"",""0"",""H"""
"1593,""23-10-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Valencia"",""2"",""1"",""H"",""2"",""0"",""H"",""0"",""1"",""A"""
"1582,""31-10-20 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Huesca"",""4"",""1"",""H"",""2"",""0"",""H"",""2"",""1"",""H"""
"1578,""01-11-20 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Elche"",""3"",""1"",""H"",""2"",""0"",""H"",""1"",""1"",""D"""
"1574,""02-11-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Valladolid"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1569,""07-11-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Cadiz CF"",""4"",""0"",""H"",""2"",""0"",""H"",""2"",""0"",""H"""
"1567,""08-11-20 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Granada CF"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1564,""08-11-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Real Madrid"",""4"",""1"",""H"",""2"",""1"",""H"",""2"",""0"",""H"""
"1560,""21-11-20 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Celta Vigo"",""4"",""2"",""H"",""2"",""2"",""D"",""2"",""0"",""H"""
"1555,""22-11-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Valencia"",""2"",""2"",""D"",""2"",""0"",""H"",""0"",""2"",""A"""
"1554,""23-11-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Betis"",""4"",""0"",""H"",""2"",""0"",""H"",""2"",""0"",""H"""
"1548,""29-11-20 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Osasuna"",""4"",""0"",""H"",""2"",""0"",""H"",""2"",""0"",""H"""
"1542,""05-12-20 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Getafe"",""3"",""0"",""H"",""2"",""0"",""H"",""1"",""0"",""H"""
"1522,""16-12-20 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Real Sociedad"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1514,""20-12-20 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Betis"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1502,""23-12-20 22:00"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Eibar"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1479,""09-01-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Real Sociedad"",""3"",""2"",""H"",""2"",""2"",""D"",""1"",""0"",""H"""
"1471,""12-01-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Osasuna"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1468,""19-01-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Levante"",""2"",""2"",""D"",""2"",""2"",""D"",""0"",""0"",""D"""
"1465,""20-01-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Celta Vigo"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1459,""23-01-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Cadiz CF"",""3"",""0"",""H"",""2"",""0"",""H"",""1"",""0"",""H"""
"1456,""24-01-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Granada CF"",""3"",""1"",""H"",""2"",""0"",""H"",""1"",""1"",""D"""
"1436,""07-02-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Cadiz CF"",""4"",""1"",""H"",""2"",""0"",""H"",""2"",""1"",""H"""
"1430,""12-02-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Celta Vigo"",""Elche"",""3"",""1"",""H"",""2"",""0"",""H"",""1"",""1"",""D"""
"1426,""13-02-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Alaves"",""5"",""1"",""H"",""2"",""0"",""H"",""3"",""1"",""H"""
"1424,""14-02-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Valencia"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1397,""06-03-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Getafe"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1393,""07-03-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Celta Vigo"",""3"",""4"",""A"",""2"",""2"",""D"",""1"",""2"",""A"""
"1378,""15-03-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Huesca"",""4"",""1"",""H"",""2"",""1"",""H"",""2"",""0"",""H"""
"1356,""09-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Elche"",""3"",""1"",""H"",""2"",""1"",""H"",""1"",""0"",""H"""
"1352,""10-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Barcelona"",""2"",""1"",""H"",""2"",""0"",""H"",""0"",""1"",""A"""
"1344,""18-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Eibar"",""5"",""0"",""H"",""2"",""0"",""H"",""3"",""0"",""H"""
"1341,""18-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Valencia"",""2"",""2"",""D"",""2"",""1"",""H"",""0"",""1"",""A"""
"1338,""21-04-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Valencia"",""3"",""1"",""H"",""2"",""1"",""H"",""1"",""0"",""H"""
"1330,""22-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Eibar"",""4"",""1"",""H"",""2"",""0"",""H"",""2"",""1"",""H"""
"1331,""22-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Celta Vigo"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1303,""08-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Huesca"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1290,""12-05-21 22:00"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Real Sociedad"",""2"",""1"",""H"",""2"",""0"",""H"",""0"",""1"",""A"""
"1277,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Granada CF"",""4"",""2"",""H"",""2"",""1"",""H"",""2"",""1"",""H"""
"1259,""15-08-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Real Sociedad"",""4"",""2"",""H"",""2"",""0"",""H"",""2"",""2"",""D"""
"1244,""27-08-21 22:15"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Alaves"",""3"",""0"",""H"",""2"",""0"",""H"",""1"",""0"",""H"""
"1239,""29-08-21 17:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Getafe"",""2"",""1"",""H"",""2"",""1"",""H"",""0"",""0"",""D"""
"1220,""19-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Espanyol"",""2"",""2"",""D"",""2"",""1"",""H"",""0"",""1"",""A"""
"1212,""22-09-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Elche"",""4"",""1"",""H"",""2"",""1"",""H"",""2"",""0"",""H"""
"1203,""26-09-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Osasuna"",""2"",""3"",""A"",""2"",""1"",""H"",""0"",""2"",""A"""
"1202,""26-09-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Levante"",""3"",""0"",""H"",""2"",""0"",""H"",""1"",""0"",""H"""
"1200,""26-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Cadiz CF"",""3"",""1"",""H"",""2"",""1"",""H"",""1"",""0"",""H"""
"1193,""02-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Barcelona"",""2"",""0"",""H"",""2"",""0"",""H"",""0"",""0"",""D"""
"1182,""17-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Valencia"",""3"",""1"",""H"",""2"",""1"",""H"",""1"",""0"",""H"""
"1172,""24-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Rayo Vallecano"",""3"",""2"",""H"",""2"",""1"",""H"",""1"",""1"",""D"""
